image_id,sherd_id,unit,part,type,image_side,image_id_original,unit_C,part_C,type_C
JD12793_interior,JD12793,L12,body,,interior,JD_25586,H690⑿,腹片,
JD12794_exterior,JD12794,L12,body,,exterior,JD_25587,H690⑿,腹片,
JD12794_interior,JD12794,L12,body,,interior,JD_25588,H690⑿,腹片,
JD12795_exterior,JD12795,L12,rim,,exterior,JD_25589,H690⑿,口沿,
JD12795_interior,JD12795,L12,rim,,interior,JD_25590,H690⑿,口沿,
JD12796_exterior,JD12796,L12,body,,exterior,JD_25591,H690⑿,腹片,
JD12796_interior,JD12796,L12,body,,interior,JD_25592,H690⑿,腹片,
JD12797_exterior,JD12797,L12,body,,exterior,JD_25593,H690⑿,腹片,
JD12797_interior,JD12797,L12,body,,interior,JD_25594,H690⑿,腹片,
JD12798_exterior,JD12798,L12,body,,exterior,JD_25595,H690⑿,腹片,
JD12798_interior,JD12798,L12,body,,interior,JD_25596,H690⑿,腹片,
JD12799_exterior,JD12799,L12,body,,exterior,JD_25597,H690⑿,腹片,
JD12799_interior,JD12799,L12,body,,interior,JD_25598,H690⑿,腹片,
JD12800_exterior,JD12800,L12,rim,,exterior,JD_25599,H690⑿,口沿,
JD12800_interior,JD12800,L12,rim,,interior,JD_25600,H690⑿,口沿,
JD12801_exterior,JD12801,L12,body,,exterior,JD_25601,H690⑿,腹片,
JD12801_interior,JD12801,L12,body,,interior,JD_25602,H690⑿,腹片,
JD12802_exterior,JD12802,L12,body,,exterior,JD_25603,H690⑿,腹片,
JD12802_interior,JD12802,L12,body,,interior,JD_25604,H690⑿,腹片,
JD12803_exterior,JD12803,L12,body,,exterior,JD_25605,H690⑿,腹片,
JD12803_interior,JD12803,L12,body,,interior,JD_25606,H690⑿,腹片,
JD12804_exterior,JD12804,L12,body,,exterior,JD_25607,H690⑿,腹片,
JD12804_interior,JD12804,L12,body,,interior,JD_25608,H690⑿,腹片,
JD12805_exterior,JD12805,L12,body,,exterior,JD_25609,H690⑿,腹片,
JD12805_interior,JD12805,L12,body,,interior,JD_25610,H690⑿,腹片,
JD12806_exterior,JD12806,L12,body,,exterior,JD_25611,H690⑿,腹片,
JD12806_interior,JD12806,L12,body,,interior,JD_25612,H690⑿,腹片,
JD12807_exterior,JD12807,L12,body,,exterior,JD_25613,H690⑿,腹片,
JD12807_interior,JD12807,L12,body,,interior,JD_25614,H690⑿,腹片,
JD12808_exterior,JD12808,L12,body,,exterior,JD_25615,H690⑿,腹片,
JD12808_interior,JD12808,L12,body,,interior,JD_25616,H690⑿,腹片,
JD12809_exterior,JD12809,L12,body,,exterior,JD_25617,H690⑿,腹片,
JD12809_interior,JD12809,L12,body,,interior,JD_25618,H690⑿,腹片,
JD12810_exterior,JD12810,L12,body,,exterior,JD_25619,H690⑿,腹片,
JD12810_interior,JD12810,L12,body,,interior,JD_25620,H690⑿,腹片,
JD12811_exterior,JD12811,L12,body,,exterior,JD_25621,H690⑿,腹片,
JD12811_interior,JD12811,L12,body,,interior,JD_25622,H690⑿,腹片,
JD12812_exterior,JD12812,L12,body,,exterior,JD_25623,H690⑿,腹片,
JD12812_interior,JD12812,L12,body,,interior,JD_25624,H690⑿,腹片,
JD12813_exterior,JD12813,L12,body,,exterior,JD_25625,H690⑿,腹片,
JD12813_interior,JD12813,L12,body,,interior,JD_25626,H690⑿,腹片,
JD12814_exterior,JD12814,L12,body,,exterior,JD_25627,H690⑿,腹片,
JD12814_interior,JD12814,L12,body,,interior,JD_25628,H690⑿,腹片,
JD12815_exterior,JD12815,L12,rim,,exterior,JD_25629,H690⑿,口沿,
JD12815_interior,JD12815,L12,rim,,interior,JD_25630,H690⑿,口沿,
JD12816_exterior,JD12816,L12,body,,exterior,JD_25631,H690⑿,腹片,
JD12816_interior,JD12816,L12,body,,interior,JD_25632,H690⑿,腹片,
JD12817_exterior,JD12817,L12,body,,exterior,JD_25633,H690⑿,腹片,
JD12817_interior,JD12817,L12,body,,interior,JD_25634,H690⑿,腹片,
JD12818_exterior,JD12818,L12,body,,exterior,JD_25635,H690⑿,腹片,
JD12818_interior,JD12818,L12,body,,interior,JD_25636,H690⑿,腹片,
JD12819_exterior,JD12819,L12,body,,exterior,JD_25637,H690⑿,腹片,
JD12819_interior,JD12819,L12,body,,interior,JD_25638,H690⑿,腹片,
JD12820_exterior,JD12820,L12,body,,exterior,JD_25639,H690⑿,腹片,
JD12820_interior,JD12820,L12,body,,interior,JD_25640,H690⑿,腹片,
JD12821_exterior,JD12821,L12,body,,exterior,JD_25641,H690⑿,腹片,
JD12821_interior,JD12821,L12,body,,interior,JD_25642,H690⑿,腹片,
JD12822_exterior,JD12822,L12,body,,exterior,JD_25643,H690⑿,腹片,
JD12822_interior,JD12822,L12,body,,interior,JD_25644,H690⑿,腹片,
JD12823_exterior,JD12823,L12,body,,exterior,JD_25645,H690⑿,腹片,
JD12823_interior,JD12823,L12,body,,interior,JD_25646,H690⑿,腹片,
JD12824_exterior,JD12824,L12,body,,exterior,JD_25647,H690⑿,腹片,
JD12824_interior,JD12824,L12,body,,interior,JD_25648,H690⑿,腹片,
JD12825_exterior,JD12825,L12,body,,exterior,JD_25649,H690⑿,腹片,
JD12825_interior,JD12825,L12,body,,interior,JD_25650,H690⑿,腹片,
JD12826_exterior,JD12826,L12,body,,exterior,JD_25651,H690⑿,腹片,
JD12826_interior,JD12826,L12,body,,interior,JD_25652,H690⑿,腹片,
JD12827_exterior,JD12827,L12,body,,exterior,JD_25653,H690⑿,腹片,
JD12827_interior,JD12827,L12,body,,interior,JD_25654,H690⑿,腹片,
JD12828_exterior,JD12828,L12,body,,exterior,JD_25655,H690⑿,腹片,
JD12828_interior,JD12828,L12,body,,interior,JD_25656,H690⑿,腹片,
JD12829_exterior,JD12829,L12,body,,exterior,JD_25657,H690⑿,腹片,
JD12829_interior,JD12829,L12,body,,interior,JD_25658,H690⑿,腹片,
JD12830_exterior,JD12830,L12,body,,exterior,JD_25659,H690⑿,腹片,
JD12830_interior,JD12830,L12,body,,interior,JD_25660,H690⑿,腹片,
JD12831_exterior,JD12831,L12,body,,exterior,JD_25661,H690⑿,腹片,
JD12831_interior,JD12831,L12,body,,interior,JD_25662,H690⑿,腹片,
JD12832_exterior,JD12832,L12,body,,exterior,JD_25663,H690⑿,腹片,
JD12832_interior,JD12832,L12,body,,interior,JD_25664,H690⑿,腹片,
JD12833_exterior,JD12833,L12,body,,exterior,JD_25665,H690⑿,腹片,
JD12833_interior,JD12833,L12,body,,interior,JD_25666,H690⑿,腹片,
JD12834_exterior,JD12834,L12,body,,exterior,JD_25667,H690⑿,腹片,
JD12834_interior,JD12834,L12,body,,interior,JD_25668,H690⑿,腹片,
JD12835_exterior,JD12835,L12,body,,exterior,JD_25669,H690⑿,腹片,
JD12835_interior,JD12835,L12,body,,interior,JD_25670,H690⑿,腹片,
JD12836_exterior,JD12836,L12,rim,,exterior,JD_25671,H690⑿,口沿,
JD12836_interior,JD12836,L12,rim,,interior,JD_25672,H690⑿,口沿,
JD12837_exterior,JD12837,L12,body,,exterior,JD_25673,H690⑿,腹片,
JD12837_interior,JD12837,L12,body,,interior,JD_25674,H690⑿,腹片,
JD12838_exterior,JD12838,L12,body,,exterior,JD_25675,H690⑿,腹片,
JD12838_interior,JD12838,L12,body,,interior,JD_25676,H690⑿,腹片,
JD12839_exterior,JD12839,L12,body,,exterior,JD_25677,H690⑿,腹片,
JD12839_interior,JD12839,L12,body,,interior,JD_25678,H690⑿,腹片,
JD12840_exterior,JD12840,L12,body,,exterior,JD_25679,H690⑿,腹片,
JD12840_interior,JD12840,L12,body,,interior,JD_25680,H690⑿,腹片,
JD12841_exterior,JD12841,L12,body,,exterior,JD_25681,H690⑿,腹片,
JD12841_interior,JD12841,L12,body,,interior,JD_25682,H690⑿,腹片,
JD12842_exterior,JD12842,L12,body,,exterior,JD_25683,H690⑿,腹片,
JD12842_interior,JD12842,L12,body,,interior,JD_25684,H690⑿,腹片,
JD12843_exterior,JD12843,L12,body,,exterior,JD_25685,H690⑿,腹片,
JD12843_interior,JD12843,L12,body,,interior,JD_25686,H690⑿,腹片,
JD12844_exterior,JD12844,L12,body,,exterior,JD_25687,H690⑿,腹片,
JD12844_interior,JD12844,L12,body,,interior,JD_25688,H690⑿,腹片,
JD12845_exterior,JD12845,L12,body,,exterior,JD_25689,H690⑿,腹片,
JD12845_interior,JD12845,L12,body,,interior,JD_25690,H690⑿,腹片,
JD12846_exterior,JD12846,L12,body,,exterior,JD_25691,H690⑿,腹片,
JD12846_interior,JD12846,L12,body,,interior,JD_25692,H690⑿,腹片,
JD12847_exterior,JD12847,L12,body,,exterior,JD_25693,H690⑿,腹片,
JD12847_interior,JD12847,L12,body,,interior,JD_25694,H690⑿,腹片,
JD12848_exterior,JD12848,L12,body,,exterior,JD_25695,H690⑿,腹片,
JD12848_interior,JD12848,L12,body,,interior,JD_25696,H690⑿,腹片,
JD12849_exterior,JD12849,L12,body,,exterior,JD_25697,H690⑿,腹片,
JD12849_interior,JD12849,L12,body,,interior,JD_25698,H690⑿,腹片,
JD12850_exterior,JD12850,L12,body,,exterior,JD_25699,H690⑿,腹片,
JD12850_interior,JD12850,L12,body,,interior,JD_25700,H690⑿,腹片,
JD12851_exterior,JD12851,L12,rim,,exterior,JD_25701,H690⑿,口沿,
JD12851_interior,JD12851,L12,rim,,interior,JD_25702,H690⑿,口沿,
JD12852_exterior,JD12852,L12,body,,exterior,JD_25703,H690⑿,腹片,
JD12852_interior,JD12852,L12,body,,interior,JD_25704,H690⑿,腹片,
JD12853_exterior,JD12853,L12,body,,exterior,JD_25705,H690⑿,腹片,
JD12853_interior,JD12853,L12,body,,interior,JD_25706,H690⑿,腹片,
JD12854_exterior,JD12854,L12,body,,exterior,JD_25707,H690⑿,腹片,
JD12854_interior,JD12854,L12,body,,interior,JD_25708,H690⑿,腹片,
JD12855_exterior,JD12855,L12,body,,exterior,JD_25709,H690⑿,腹片,
JD12855_interior,JD12855,L12,body,,interior,JD_25710,H690⑿,腹片,
JD12856_exterior,JD12856,L12,body,,exterior,JD_25711,H690⑿,腹片,
JD12856_interior,JD12856,L12,body,,interior,JD_25712,H690⑿,腹片,
JD12857_exterior,JD12857,L12,body,,exterior,JD_25713,H690⑿,腹片,
JD12857_interior,JD12857,L12,body,,interior,JD_25714,H690⑿,腹片,
JD12858_exterior,JD12858,L12,body,,exterior,JD_25715,H690⑿,腹片,
JD12858_interior,JD12858,L12,body,,interior,JD_25716,H690⑿,腹片,
JD12859_exterior,JD12859,L12,body,,exterior,JD_25717,H690⑿,腹片,
JD12859_interior,JD12859,L12,body,,interior,JD_25718,H690⑿,腹片,
JD12860_exterior,JD12860,L12,body,,exterior,JD_25719,H690⑿,腹片,
JD12860_interior,JD12860,L12,body,,interior,JD_25720,H690⑿,腹片,
JD12861_exterior,JD12861,L12,body,,exterior,JD_25721,H690⑿,腹片,
JD12861_interior,JD12861,L12,body,,interior,JD_25722,H690⑿,腹片,
JD12862_exterior,JD12862,L12,body,,exterior,JD_25723,H690⑿,腹片,
JD12862_interior,JD12862,L12,body,,interior,JD_25724,H690⑿,腹片,
JD12863_exterior,JD12863,L12,body,,exterior,JD_25725,H690⑿,腹片,
JD12863_interior,JD12863,L12,body,,interior,JD_25726,H690⑿,腹片,
JD12864_exterior,JD12864,L12,foot,,exterior,JD_25727,H690⑿,足,
JD12864_interior,JD12864,L12,foot,,interior,JD_25728,H690⑿,足,
JD12865_exterior,JD12865,L12,body,,exterior,JD_25729,H690⑿,腹片,
JD12865_interior,JD12865,L12,body,,interior,JD_25730,H690⑿,腹片,
JD12866_exterior,JD12866,L12,body,,exterior,JD_25731,H690⑿,腹片,
JD12866_interior,JD12866,L12,body,,interior,JD_25732,H690⑿,腹片,
JD12867_exterior,JD12867,L12,body,,exterior,JD_25733,H690⑿,腹片,
JD12867_interior,JD12867,L12,body,,interior,JD_25734,H690⑿,腹片,
JD12868_exterior,JD12868,L12,body,,exterior,JD_25735,H690⑿,腹片,
JD12868_interior,JD12868,L12,body,,interior,JD_25736,H690⑿,腹片,
JD12869_exterior,JD12869,L12,body,,exterior,JD_25737,H690⑿,腹片,
JD12869_interior,JD12869,L12,body,,interior,JD_25738,H690⑿,腹片,
JD12870_exterior,JD12870,L12,body,,exterior,JD_25739,H690⑿,腹片,
JD12870_interior,JD12870,L12,body,,interior,JD_25740,H690⑿,腹片,
JD12871_exterior,JD12871,L12,base,,exterior,JD_25741,H690⑿,器底,
JD12871_interior,JD12871,L12,base,,interior,JD_25742,H690⑿,器底,
JD12872_exterior,JD12872,L12,body,,exterior,JD_25743,H690⑿,腹片,
JD12872_interior,JD12872,L12,body,,interior,JD_25744,H690⑿,腹片,
JD12873_exterior,JD12873,L12,body,,exterior,JD_25745,H690⑿,腹片,
JD12873_interior,JD12873,L12,body,,interior,JD_25746,H690⑿,腹片,
JD12874_exterior,JD12874,L12,body,,exterior,JD_25747,H690⑿,腹片,
JD12874_interior,JD12874,L12,body,,interior,JD_25748,H690⑿,腹片,
JD12875_exterior,JD12875,L12,body,,exterior,JD_25749,H690⑿,腹片,
JD12875_interior,JD12875,L12,body,,interior,JD_25750,H690⑿,腹片,
JD12876_exterior,JD12876,L12,body,,exterior,JD_25751,H690⑿,腹片,
JD12876_interior,JD12876,L12,body,,interior,JD_25752,H690⑿,腹片,
JD12877_exterior,JD12877,L12,body,,exterior,JD_25753,H690⑿,腹片,
JD12877_interior,JD12877,L12,body,,interior,JD_25754,H690⑿,腹片,
JD12878_exterior,JD12878,L12,body,,exterior,JD_25755,H690⑿,腹片,
JD12878_interior,JD12878,L12,body,,interior,JD_25756,H690⑿,腹片,
JD12879_exterior,JD12879,L12,body,,exterior,JD_25757,H690⑿,腹片,
JD12879_interior,JD12879,L12,body,,interior,JD_25758,H690⑿,腹片,
JD12880_exterior,JD12880,L12,body,,exterior,JD_25759,H690⑿,腹片,
JD12880_interior,JD12880,L12,body,,interior,JD_25760,H690⑿,腹片,
JD12881_exterior,JD12881,L12,body,,exterior,JD_25761,H690⑿,腹片,
JD12881_interior,JD12881,L12,body,,interior,JD_25762,H690⑿,腹片,
JD12882_exterior,JD12882,L12,rim,,exterior,JD_25763,H690⑿,口沿,
JD12882_interior,JD12882,L12,rim,,interior,JD_25764,H690⑿,口沿,
JD12883_exterior,JD12883,L12,body,,exterior,JD_25765,H690⑿,腹片,
JD12883_interior,JD12883,L12,body,,interior,JD_25766,H690⑿,腹片,
JD12884_exterior,JD12884,L12,body,,exterior,JD_25767,H690⑿,腹片,
JD12884_interior,JD12884,L12,body,,interior,JD_25768,H690⑿,腹片,
JD12885_exterior,JD12885,L12,body,,exterior,JD_25769,H690⑿,腹片,
JD12885_interior,JD12885,L12,body,,interior,JD_25770,H690⑿,腹片,
JD12886_exterior,JD12886,L12,body,,exterior,JD_25771,H690⑿,腹片,
JD12886_interior,JD12886,L12,body,,interior,JD_25772,H690⑿,腹片,
JD12887_exterior,JD12887,L12,body,,exterior,JD_25773,H690⑿,腹片,
JD12887_interior,JD12887,L12,body,,interior,JD_25774,H690⑿,腹片,
JD12888_exterior,JD12888,L12,body,,exterior,JD_25775,H690⑿,腹片,
JD12888_interior,JD12888,L12,body,,interior,JD_25776,H690⑿,腹片,
JD12889_exterior,JD12889,L12,foot,,exterior,JD_25777,H690⑿,足,
JD12889_interior,JD12889,L12,foot,,interior,JD_25778,H690⑿,足,
JD12890_exterior,JD12890,L12,body,,exterior,JD_25779,H690⑿,腹片,
JD12890_interior,JD12890,L12,body,,interior,JD_25780,H690⑿,腹片,
JD12891_exterior,JD12891,L12,rim,,exterior,JD_25781,H690⑿,口沿,
JD12891_interior,JD12891,L12,rim,,interior,JD_25782,H690⑿,口沿,
JD12892_exterior,JD12892,L12,body,,exterior,JD_25783,H690⑿,腹片,
JD12892_interior,JD12892,L12,body,,interior,JD_25784,H690⑿,腹片,
JD12893_exterior,JD12893,L12,body,,exterior,JD_25785,H690⑿,腹片,
JD12893_interior,JD12893,L12,body,,interior,JD_25786,H690⑿,腹片,
JD12894_exterior,JD12894,L12,body,,exterior,JD_25787,H690⑿,腹片,
JD12894_interior,JD12894,L12,body,,interior,JD_25788,H690⑿,腹片,
JD12895_exterior,JD12895,L12,body,,exterior,JD_25789,H690⑿,腹片,
JD12895_interior,JD12895,L12,body,,interior,JD_25790,H690⑿,腹片,
JD12896_exterior,JD12896,L12,body,,exterior,JD_25791,H690⑿,腹片,
JD12896_interior,JD12896,L12,body,,interior,JD_25792,H690⑿,腹片,
JD12897_exterior,JD12897,L12,body,,exterior,JD_25793,H690⑿,腹片,
JD12897_interior,JD12897,L12,body,,interior,JD_25794,H690⑿,腹片,
JD12898_exterior,JD12898,L12,body,,exterior,JD_25795,H690⑿,腹片,
JD12898_interior,JD12898,L12,body,,interior,JD_25796,H690⑿,腹片,
JD12899_exterior,JD12899,L12,body,,exterior,JD_25797,H690⑿,腹片,
JD12899_interior,JD12899,L12,body,,interior,JD_25798,H690⑿,腹片,
JD12900_exterior,JD12900,L12,body,,exterior,JD_25799,H690⑿,腹片,
JD12900_interior,JD12900,L12,body,,interior,JD_25800,H690⑿,腹片,
JD12901_exterior,JD12901,L12,body,,exterior,JD_25801,H690⑿,腹片,
JD12901_interior,JD12901,L12,body,,interior,JD_25802,H690⑿,腹片,
JD12902_exterior,JD12902,L12,body,,exterior,JD_25803,H690⑿,腹片,
JD12902_interior,JD12902,L12,body,,interior,JD_25804,H690⑿,腹片,
JD12903_exterior,JD12903,L12,rim,,exterior,JD_25805,H690⑿,口沿,
JD12903_interior,JD12903,L12,rim,,interior,JD_25806,H690⑿,口沿,
JD12904_exterior,JD12904,L12,body,,exterior,JD_25807,H690⑿,腹片,
JD12904_interior,JD12904,L12,body,,interior,JD_25808,H690⑿,腹片,
JD12905_exterior,JD12905,L12,rim,,exterior,JD_25809,H690⑿,口沿,
JD12905_interior,JD12905,L12,rim,,interior,JD_25810,H690⑿,口沿,
JD12906_exterior,JD12906,L12,body,,exterior,JD_25811,H690⑿,腹片,
JD12906_interior,JD12906,L12,body,,interior,JD_25812,H690⑿,腹片,
JD12907_exterior,JD12907,L12,body,,exterior,JD_25813,H690⑿,腹片,
JD12907_interior,JD12907,L12,body,,interior,JD_25814,H690⑿,腹片,
JD12908_exterior,JD12908,L12,body,,exterior,JD_25815,H690⑿,腹片,
JD12908_interior,JD12908,L12,body,,interior,JD_25816,H690⑿,腹片,
JD12909_exterior,JD12909,L12,body,,exterior,JD_25817,H690⑿,腹片,
JD12909_interior,JD12909,L12,body,,interior,JD_25818,H690⑿,腹片,
JD12910_exterior,JD12910,L12,body,,exterior,JD_25819,H690⑿,腹片,
JD12910_interior,JD12910,L12,body,,interior,JD_25820,H690⑿,腹片,
JD12911_exterior,JD12911,L12,body,,exterior,JD_25821,H690⑿,腹片,
JD12911_interior,JD12911,L12,body,,interior,JD_25822,H690⑿,腹片,
JD12912_exterior,JD12912,L12,body,,exterior,JD_25823,H690⑿,腹片,
JD12912_interior,JD12912,L12,body,,interior,JD_25824,H690⑿,腹片,
JD12913_exterior,JD12913,L12,body,,exterior,JD_25825,H690⑿,腹片,
JD12913_interior,JD12913,L12,body,,interior,JD_25826,H690⑿,腹片,
JD12914_exterior,JD12914,L12,body,,exterior,JD_25827,H690⑿,腹片,
JD12914_interior,JD12914,L12,body,,interior,JD_25828,H690⑿,腹片,
JD12915_exterior,JD12915,L12,body,,exterior,JD_25829,H690⑿,腹片,
JD12915_interior,JD12915,L12,body,,interior,JD_25830,H690⑿,腹片,
JD12916_exterior,JD12916,L12,body,,exterior,JD_25831,H690⑿,腹片,
JD12916_interior,JD12916,L12,body,,interior,JD_25832,H690⑿,腹片,
JD12917_exterior,JD12917,L12,body,,exterior,JD_25833,H690⑿,腹片,
JD12917_interior,JD12917,L12,body,,interior,JD_25834,H690⑿,腹片,
JD12918_exterior,JD12918,L12,rim,,exterior,JD_25835,H690⑿,口沿,
JD12918_interior,JD12918,L12,rim,,interior,JD_25836,H690⑿,口沿,
JD12919_exterior,JD12919,L12,body,,exterior,JD_25837,H690⑿,腹片,
JD12919_interior,JD12919,L12,body,,interior,JD_25838,H690⑿,腹片,
JD12920_exterior,JD12920,L12,body,,exterior,JD_25839,H690⑿,腹片,
JD12920_interior,JD12920,L12,body,,interior,JD_25840,H690⑿,腹片,
JD12921_exterior,JD12921,L12,body,,exterior,JD_25841,H690⑿,腹片,
JD12921_interior,JD12921,L12,body,,interior,JD_25842,H690⑿,腹片,
JD12922_exterior,JD12922,L12,body,,exterior,JD_25843,H690⑿,腹片,
JD12922_interior,JD12922,L12,body,,interior,JD_25844,H690⑿,腹片,
JD12923_exterior,JD12923,L12,body,,exterior,JD_25845,H690⑿,腹片,
JD12923_interior,JD12923,L12,body,,interior,JD_25846,H690⑿,腹片,
JD12924_exterior,JD12924,L12,body,,exterior,JD_25847,H690⑿,腹片,
JD12924_interior,JD12924,L12,body,,interior,JD_25848,H690⑿,腹片,
JD12925_exterior,JD12925,L12,rim,,exterior,JD_25849,H690⑿,口沿,
JD12925_interior,JD12925,L12,rim,,interior,JD_25850,H690⑿,口沿,
JD12926_exterior,JD12926,L12,body,,exterior,JD_25851,H690⑿,腹片,
JD12926_interior,JD12926,L12,body,,interior,JD_25852,H690⑿,腹片,
JD12927_exterior,JD12927,L12,body,,exterior,JD_25853,H690⑿,腹片,
JD12927_interior,JD12927,L12,body,,interior,JD_25854,H690⑿,腹片,
JD12928_exterior,JD12928,L12,body,,exterior,JD_25855,H690⑿,腹片,
JD12928_interior,JD12928,L12,body,,interior,JD_25856,H690⑿,腹片,
JD12929_exterior,JD12929,L12,body,,exterior,JD_25857,H690⑿,腹片,
JD12929_interior,JD12929,L12,body,,interior,JD_25858,H690⑿,腹片,
JD12930_exterior,JD12930,L12,body,,exterior,JD_25859,H690⑿,腹片,
JD12930_interior,JD12930,L12,body,,interior,JD_25860,H690⑿,腹片,
JD12931_exterior,JD12931,L12,body,,exterior,JD_25861,H690⑿,腹片,
JD12931_interior,JD12931,L12,body,,interior,JD_25862,H690⑿,腹片,
JD12932_exterior,JD12932,L12,rim,,exterior,JD_25863,H690⑿,口沿,
JD12932_interior,JD12932,L12,rim,,interior,JD_25864,H690⑿,口沿,
JD12933_exterior,JD12933,L12,body,,exterior,JD_25865,H690⑿,腹片,
JD12933_interior,JD12933,L12,body,,interior,JD_25866,H690⑿,腹片,
JD12934_exterior,JD12934,L12,body,,exterior,JD_25867,H690⑿,腹片,
JD12934_interior,JD12934,L12,body,,interior,JD_25868,H690⑿,腹片,
JD12935_exterior,JD12935,L12,body,,exterior,JD_25869,H690⑿,腹片,
JD12935_interior,JD12935,L12,body,,interior,JD_25870,H690⑿,腹片,
JD12936_exterior,JD12936,L12,body,,exterior,JD_25871,H690⑿,腹片,
JD12936_interior,JD12936,L12,body,,interior,JD_25872,H690⑿,腹片,
JD12937_exterior,JD12937,L12,body,,exterior,JD_25873,H690⑿,腹片,
JD12937_interior,JD12937,L12,body,,interior,JD_25874,H690⑿,腹片,
JD12938_exterior,JD12938,L12,rim,,exterior,JD_25875,H690⑿,口沿,
JD12938_interior,JD12938,L12,rim,,interior,JD_25876,H690⑿,口沿,
JD12939_exterior,JD12939,L12,body,,exterior,JD_25877,H690⑿,腹片,
JD12939_interior,JD12939,L12,body,,interior,JD_25878,H690⑿,腹片,
JD12940_exterior,JD12940,L12,foot (tip),,exterior,JD_25879,H690⑿,足尖,
JD12940_interior,JD12940,L12,foot (tip),,interior,JD_25880,H690⑿,足尖,
JD12941_exterior,JD12941,L12,body,,exterior,JD_25881,H690⑿,腹片,
JD12941_interior,JD12941,L12,body,,interior,JD_25882,H690⑿,腹片,
JD12942_exterior,JD12942,L12,body,,exterior,JD_25883,H690⑿,腹片,
JD12942_interior,JD12942,L12,body,,interior,JD_25884,H690⑿,腹片,
JD12943_exterior,JD12943,L12,body,,exterior,JD_25885,H690⑿,腹片,
JD12943_interior,JD12943,L12,body,,interior,JD_25886,H690⑿,腹片,
JD12944_exterior,JD12944,L12,body,,exterior,JD_25887,H690⑿,腹片,
JD12944_interior,JD12944,L12,body,,interior,JD_25888,H690⑿,腹片,
JD12945_exterior,JD12945,L12,body,,exterior,JD_25889,H690⑿,腹片,
JD12945_interior,JD12945,L12,body,,interior,JD_25890,H690⑿,腹片,
JD12946_exterior,JD12946,L12,body,,exterior,JD_25891,H690⑿,腹片,
